account_creation_date,bot_or_not,clean_tweet_text,follower_count,following_count,tweet_text,tweet_time,tweetid,user_profile_description,user_reported_location,user_screen_name
2017-08-30,1,israel is our strategic enemy understands only the language of force says syrian minister of information,2924,1305,"Israel Is Our Strategic Enemy, Understands Only The Language of Force, Says Syrian Minister of Information  https://t.co/FS4Zkw0eao https://t.co/JwQs7phzSr",2017-09-29 11:34,913728751942414338,Chief Editor of IUVM Online #News Agency                            :   #Syria - #Iraq - #Palestine - #Lebanon -#Iran,"England, United Kingdom",4a810dd520182c19d799b3028f640fe05fd23d78c964fb9af80d73625dcd6c51
2013-05-20,1,breaking hillary caught wearing earpiece during first debate,2364,1160,BREAKING: #Hillary caught wearing earpiece during first debate https://t.co/86rQx7IarV https://t.co/PoeJHkKdeK,2016-09-29 08:06,781404885640249344,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,formation of nato in middle east and trump to attend islamic summit in riyadh via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,Formation of NATO in Middle East and #Trump to attend Islamic summit in Riyadh https://t.co/lU6Dq3y9G1 via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2017-05-10 05:53,862183867142344705,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,biracial woman fired because of her skin colour wins human rights case,2364,1160,Biracial Woman Fired Because of Her Skin Colour Wins Human Rights Case http://t.co/8HwifGNby8,2014-08-10 19:19,498549228000403456,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,imf projects 2 2 gdp growth for iran in 2015 amid global economic slowdown,2364,1160,#IMF Projects 2.2% GDP Growth for #Iran in 2015 amid Global Economic Slowdown http://t.co/4uCs0ecrYy,2014-10-10 14:04,520575664261312512,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-02-15,1,trump takes credit for things other people did he brags of job creation and yet has the worst records of new job creation srebrenitsa engcro felizmiercoles somadavası natosummit familyplanning,4336,82,"""#Trump takes credit for things other people did. He brags of job creation and yet has the worst records of new job creation..."" #Srebrenitsa #ENGCRO #FelizMiercoles #SomaDavası #NATOSummit #familyplanning https://t.co/E7Z3hQ9OQI https://t.co/9ttk0fvWrE",2018-07-11 08:42,1016966023046713344,Economic Divide - A weekly look into economic issues around the globe - Hosted by @KavehTaghvai,Islamic Republic of Iran,e3564a01bca8a00ef2f377c0582cd2f7026805b2df6d741306c70617cc49a40b
2013-05-20,1,why has sudan ditched iran in favour of saudiarabia,2364,1160,Why Has #Sudan Ditched #Iran in Favour of #SaudiArabia? https://t.co/0pzsmDQYZN https://t.co/kGPbVHPDLr,2016-01-13 13:09,687260091217768448,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,russian mig31 jet intercepts us spy plane in russia s far east,2364,1160,#Russian #MiG31 Jet Intercepts #US Spy Plane In #Russia’s Far East https://t.co/qx10jllKlq https://t.co/EnIhA7DYof,2016-04-30 13:27,726402475247411200,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-01,1,if you love our country help me put this lunacy in check critics hit trump for threatening north korea,7099,921,"If You Love Our Country, Help Me Put This Lunacy In Check; Critics Hit Trump For Threatening North Korea https://t.co/Z0QMc7EiOH https://t.co/i834eWvfTi",2018-01-03 11:59,948524110572744709,"“RPFront” is an NGO aims to support people’s movements 4 #freedom,#peace & #justice, reaffirm civil rights and reduce the influence of money in politics #Resist",United States,RPFront
2018-04-28,1,trump is not a king realdonaldtrump is a dictator trump trumpisatraitor dictatortrump saturdaymorning,816,1488,Trump Is Not a King. @realDonaldTrump Is a Dictator #Trump #TrumpIsATraitor #DictatorTrump #SaturdayMorning https://t.co/O3B0Yvq9cQ,2018-08-18 12:37,1030795765633953792,Proudly followed by @funder and @ProudResister and @TheDemCoalition 👍💙🌊 #TheResistance #ImpeachTrump #FBR,"Houston, TX",69072545a9cc67894d5dd636770f4222e15cd29f5a3cb6053f98e214369b4f63
2017-05-28,1,quranic verse about hajj frommasjidalharam unity islam,4581,5257,Quranic verse about #Hajj. #FromMasjidAlHaram #Unity #Islam https://t.co/e7Z1OURXyr,2018-08-10 17:11,1027965752102608896,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,1803a95a0ab8963650589f13672df24b04f51db32cf950eff882637773542694
2013-05-20,1,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb israel says bombed target in lebanon report,2364,1160,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb - Israel Says Bombed Target in Lebanon: Report http://t.co/ZHZCT3zzLr,2013-08-24 06:13,371153274482597888,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,america has abandoned god now believes in satan amp promoting homosexuality russian president putin,2364,1160,"#America Has Abandoned God, Now Believes in Satan &amp; Promoting #Homosexuality -#Russian President #Putin https://t.co/Bm09zeKMw6",2016-03-09 16:04,707597987606872064,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,remarks by adel al jubeir at the munich conference,2364,1160,Remarks by Adel al-Jubeir at the Munich Conference https://t.co/qSXm1ZoH43 https://t.co/bHmhXATT7p,2017-02-26 11:00,835806689286897666,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-02-15,1,that s why gazan farmers started hydroponic farming hydroponics badicecreamflavours whenicantmakeadecision jcpoa iran trump halamadrid roma askfandoms factorx4 champions,4336,82,"That's why #Gazan farmers started ""hydroponic farming""... #Hydroponics #BadIceCreamFlavours #WhenICantMakeADecision #JCPOA #Iran #Trump #HalaMadrid #Roma #askfandoms #FactorX4 #Champions  https://t.co/E7Z3hQ9OQI https://t.co/Kn1THM3rTq",2018-05-02 23:08,991816656975486976,Economic Divide - A weekly look into economic issues around the globe - Hosted by @KavehTaghvai,Islamic Republic of Iran,e3564a01bca8a00ef2f377c0582cd2f7026805b2df6d741306c70617cc49a40b
2013-05-20,1,ahmed al tayeb the grand sheikh of al azhar defends the shia muslims,2364,1160,"Ahmed al-Tayeb, The Grand Sheikh of Al-Azhar Defends the Shia Muslims http://t.co/lqLRO5tP13",2014-05-12 14:07,465855679559766019,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-04-15,1,saudi arabia is funding islamist terrorism in britain,9600,9290,#Saudi Arabia is funding Islamist terrorism in #Britain https://t.co/5CS1CAp6jM,2017-07-13 01:35,885311789331828736,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,berniecratss
2017-11-30,1,iuvm_arabic iuvmpress news press article iuvm iuvmorg iuvmnews القدس_عاصمة_فلسطين_الأبدية jerusalemistheeternalcapitalofpalestine,6,34,@iuvm_arabic #IuvmPress #News #Press #Article #Iuvm #Iuvmorg #IuvmNews #القدس_عاصمة_فلسطين_الأبدية  #JerusalemIsTheEternalCapitalOfPalestine,2017-12-10 19:15,939936549034254336,رمال الصحاري,Hashemite Kingdom of Jordan,ae041c4a6397be4e6338f7233c072a393bc2ec5a7e14770f097b2df6cad968b7
2018-04-28,1,ted cruz corrupted and must defeated vote for betoorourke and vote out tedcruz votebeto losecruz memorialday rockets turntexasblue,816,1488,Ted Cruz #CorrupTED and must #DefeaTED  Vote for @BetoORourke and Vote out @tedcruz #VoteBeto #LoseCruz #MemorialDay #Rockets #TurnTexasBlue  https://t.co/HuZZu2vCz9,2018-05-29 10:10,1001405393556385792,Proudly followed by @funder and @ProudResister and @TheDemCoalition 👍💙🌊 #TheResistance #ImpeachTrump #FBR,"Houston, TX",69072545a9cc67894d5dd636770f4222e15cd29f5a3cb6053f98e214369b4f63
2017-04-27,1,hajj pilgrimage entangled in web of saudi politics,10168,9708,#Hajj #Pilgrimage Entangled in Web of #Saudi Politics - https://t.co/oa4JLXF5jP,2017-08-29 10:26,902477598407757824,Freelance Writer and Online Activist | Covering the latest from the Middle East and the U.S. | Freedom. Justice. Equality.,"New York, NY",Shammari_Tariq
2017-08-30,1,putin and netanyahu held phone call discussing syrian crisis,2924,1305,"#Putin and #Netanyahu held phone call ,discussing Syrian crisis  https://t.co/m8KKIHmWqs https://t.co/da8yYhwbgB",2017-10-18 19:21,920731540522446848,Chief Editor of IUVM Online #News Agency                            :   #Syria - #Iraq - #Palestine - #Lebanon -#Iran,"England, United Kingdom",4a810dd520182c19d799b3028f640fe05fd23d78c964fb9af80d73625dcd6c51
2013-05-20,1,saudiarabia warns of economic fallout if congress passes 9 11 bill,2364,1160,#SaudiArabia Warns of Economic Fallout If Congress Passes 9/11 Bill https://t.co/TXPUs3rrKE https://t.co/zemNuuBy2x,2016-04-17 13:31,721692468576653313,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,isis seeks to divide arab countries,2364,1160,#ISIS seeks to divide #Arab countries http://t.co/0GhFXkOTbp,2014-07-10 06:05,487115400090357762,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,joining saudi military alliance is a state decision khawaja asif via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,"Joining Saudi Military Alliance is a State decision, Khawaja Asif https://t.co/DTEnxlZRbh via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb",2017-04-14 03:29,852725491014533120,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,palestinian children arrested and abused by the zionists and the world is silent via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,Palestinian children arrested and abused by the Zionists and the world is silent https://t.co/L6irRZrEsU via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2018-02-26 16:13,968156970304921602,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2018-01-13,1,this is the professional view about trump spaceforce actually trump uses this kind of statement to satisfy his supporters resistance impeachtrump sundaymorning,1341,1774,"This is the Professional view about Trump #SpaceForce. Actually, Trump uses this kind of statement to satisfy his supporters.  #Resistance #ImpeachTrump #SundayMorning https://t.co/0PfkaPj2R1",2018-08-12 12:37,1028621501887655936,"Progress is impossible without change, and those who cannot change their minds cannot change anything.  #ImpeachTrump","Delaware, USA",fa345559085c3eefd96303a1378c1a6164a036b0e244721320a75206ec96c389
2013-05-20,1,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb islamists killed while in custody egypt confirms,2364,1160,"cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb - Islamists Killed While in Custody, Egypt Confirms http://t.co/oeZpou7zLQ",2013-08-19 12:19,369433404330110977,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,eu is pushing restrictions on payments in cash,2364,1160,#EU Is Pushing “Restrictions On Payments In Cash” https://t.co/H6fmROHOBw https://t.co/MGff6ji05n,2017-01-29 08:27,825621321438679041,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,this is to announce whatsupic is currently blocked this is another proof that main stream media doesn t allow alternative voices,2364,1160,This is to announce Whatsupic is currently blocked. This is another proof that Main Stream Media doesn't allow alternative voices.,2014-02-18 07:38,435679639441141760,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-08-30,1,10 killed in cairo church attack,2924,1305,10 killed in Cairo church attack - https://t.co/rhPgbnrwby https://t.co/hD6TyqtWcq,2017-12-30 05:29,946976521981513728,Chief Editor of IUVM Online #News Agency                            :   #Syria - #Iraq - #Palestine - #Lebanon -#Iran,"England, United Kingdom",4a810dd520182c19d799b3028f640fe05fd23d78c964fb9af80d73625dcd6c51
2017-05-28,1,a palestinian girl from gaza my dream is to become a doctor but we do not have notebooks or pens israhel destroyed their childhood but worse their dreams it s unforgivable what if she was your kid bds deleteisrael savechildren unicef,5017,5389,"A Palestinian girl from Gaza: ""My dream is to become a Doctor, but we do not have notebooks or pens"" #IsraHel destroyed their childhood but worse their Dreams ! It's unforgivable... What if she was your Kid? #BDS #DeleteIsrael #SaveChildren @UNICEF https://t.co/LkjC8xXuo3",2018-07-02 11:09,1013741562843533312,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,PalestinianRes
2013-05-20,1,lies amp manipulation of the west unleashes mayhem in the ukraine paulcraigrobert,2364,1160,Lies &amp; Manipulation of the West Unleashes Mayhem in the #Ukraine! http://t.co/WoheoGfsHL @PaulCraigRobert,2014-03-04 04:46,440709969868910592,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-05-28,1,notooccupation yemen yemencantwait worldsworsthumanitariancrisis manmadefamine childrenunderattack lifttheblockade saudiwaronyemen macerata mmkchasingdarling chpkurultayı otdirecto3f وش_تسوي_الحين yemenunderattack warcrime cnnnye saveyemenchildren saveyemen,4581,5257,#NoToOccupation #yemen #YemenCantWait #worldsworsthumanitariancrisis #manmadefamine #ChildrenUnderAttack #lifttheblockade #SaudiWarOnYemen #Macerata #MMKChasingDarling #CHPKurultayı #OTDirecto3F #وش_تسوي_الحين #yemenunderattack #warcrime #CNNNYE #SaveYemenChildren  #SaveYemen https://t.co/03S5uUV3uJ,2018-02-03 13:55,959787350950928391,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,1803a95a0ab8963650589f13672df24b04f51db32cf950eff882637773542694
2013-05-20,1,the seventh art a story about the syrian steadfastness via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb syria4syrians,2364,1160,The seventh art.. A story about the Syrian steadfastness https://t.co/D2v790Cqr8 via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb   #Syria4Syrians,2017-07-31 13:49,892019425175588864,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
