,account_creation_date,bot_or_not,clean_tweet_text,follower_count,following_count,tweet_text,tweet_time,tweetid,user_profile_description,user_reported_location,user_screen_name
64,Tue Nov 18 00:43:47 +0000 2008,0,like i say to my kids i don t care who started it or what he was doing this is about what you did cnn you s,1211732,362,"Like I say to my kids:  “ I don’t care who started it, or what he was doing, this is about what you did.’ CNN you S… https://t.co/Pb765B5YbW",2018-11-08 04:44:48,1060392669308956673,question with boldness - to find the truth - not to prove your point,"Dallas, Rockies, NYC",glennbeck
65,Mon Oct 08 00:29:38 +0000 2007,0,theresa may will not ask the eu for a long extension to brexit talks according to a no 10 official,3789860,1399,"Theresa May will not ask the EU for a “long extension” to Brexit talks, according to a No. 10 official https://t.co/eXKvcgqxCM",2019-03-20 13:45:08,1108363850238361601,Nobody knows politics like POLITICO,Washington DC,politico
66,Tue Apr 09 18:04:35 +0000 2013,0,flotus just gave one of the most powerful and emotional speeches of this election read it here,24344679,789,.@FLOTUS just gave one of the most powerful and emotional speeches of this election. Read it here: https://t.co/UOGn3MlxVv,2016-10-13 22:18:39,786692653970751488,"2016 Democratic Nominee, SecState, Senator, hair icon",New York City,HillaryClinton
67,Thu May 07 09:14:43 +0000 2009,0,un official welcomes rohingya relocation plan,910420,208,UN official welcomes Rohingya relocation plan https://t.co/oZxbQ1N1Ai https://t.co/71j3M59Lua,2019-03-22 03:33:33,1108934712095981568,The official space of CNA - the source of breaking news from Asia and the world,Singapore,ChannelNewsAsia
68,Tue Aug 11 07:50:45 +0000 2009,0,mar 16 1919 new york times touring mock air battles to help sell victory loans 100yearsago,44122,1985,"Mar 16, 1919 - New York Times: Touring mock air battles to help sell Victory Loans #100yearsago https://t.co/LHbjcu8SWr",2019-03-17 01:44:34,1107095349372563456,"Managing Director, Chief Strategist at Silvercrest Asset Management",New York City,prchovanec
69,Thu Aug 13 22:56:16 +0000 2009,0,new committee chairman suggests canceling hearing with kavanaugh accuser,1514079,139,NEW: Committee Chairman Suggests Canceling Hearing With Kavanaugh Accuser https://t.co/SjILN8DzZB,2018-09-18 18:05:37,1042112422490693632,Former Governor of Alaska and GOP Vice Presidential Nominee,Alaska,SarahPalinUSA
70,Sun Apr 01 06:22:13 +0000 2007,0,federal reserve officials are set to release rate projections on wednesday but they have caused confusion,16519657,1126,"Federal Reserve officials are set to release rate projections on Wednesday, but they have caused confusion https://t.co/DmAchQuVyz",2019-03-18 10:45:05,1107593763252252672,Breaking news and features from the WSJ,New York City,WSJ
71,Wed Mar 25 12:39:59 +0000 2009,0,drain the deep state swamp ig report reveals that a doj official called fbi s mccabe in an effort shut down invest,1916957,2097,Drain the Deep State Swamp- IG Report reveals that a DOJ official called FBI’s McCabe in an effort shut down invest… https://t.co/4oBLkSQXgN,2018-04-24 21:00:02,988885298200436737,"Lou Dobbs Tonight, Fox Business Network, 7 & 11 pm",New York City,LouDobbs
72,Mon Jan 05 04:02:29 +0000 2009,0,smotus i dunno seems like you defined that concept pretty well,2515719,1170,"@smotus I dunno, seems like you defined that concept pretty well!",2019-04-08 04:49:02,1115114305530224640,Founder and editor-at-large of Vox,Washington DC,ezraklein
73,Tue Oct 07 19:55:59 +0000 2014,0,ahead of second summit trump says he s in no rush whatsoever on north korean denuclearization trump continu,28314,587,"“Ahead of second summit, Trump says he’s in ‘no rush whatsoever’ on North Korean denuclearization.”

⁦Trump continu… https://t.co/1jZ6oLZNs0",2019-02-20 16:18:20,1098255541783150592,"Senior Adviser for Asia, Director, China Power Project, CSIS",Washington DC,BonnieGlaser
74,Fri May 04 10:32:22 +0000 2007,0,read from michelleinbklyn because ilhan omar s very bad tweets via nytimes,1294151,1694,Read from ⁦@michelleinbklyn⁩ because: Ilhan Omar’s Very Bad Tweets   via @NYTimes https://t.co/QFlJpAbpvM,2019-02-12 12:18:17,1095296030382411776,Sparkly vampire,San Francisco,karaswisher
75,Thu Mar 12 15:44:18 +0000 2009,0,president trump s pittsburgh address this weekend was a full on assault against his media critics this was not an,3008678,55,President Trump’s Pittsburgh address this weekend was a full on assault against his media critics. This was not an… https://t.co/TZfkN2XgVA,2018-03-11 20:15:16,972928965462708226,Former host on Fox News,Washington DC,BillOReilly
76,Thu Aug 13 22:56:16 +0000 2009,0,pentagon finds 12 8 billion for trump s wall,1514079,139,Pentagon Finds $12.8 BILLION for Trump's Wall https://t.co/GvF4jtme29,2019-03-20 19:51:22,1108456012435079172,Former Governor of Alaska and GOP Vice Presidential Nominee,Alaska,SarahPalinUSA
77,Thu Nov 10 20:13:01 +0000 2011,0,this was an important month for afam2012 keep the conversation going in your community,12357574,18,This was an important month for #AfAm2012. Keep the conversation going in your community: http://t.co/Zyoiycpf,2012-02-29 21:19:06,174966951196622848,Girl from the South Side and former First Lady,Washington DC,MichelleObama
78,Thu Feb 26 06:25:41 +0000 2009,0,beto we will continue to work to live up to the potential and promise of this country,2967111,2718,Beto: “We will continue to work to live up to the potential and promise of this country”,2018-11-07 05:14:46,1060037823607259136,Mother. Sister. HuffPost Founder,New York City,ariannahuff
79,Sun Apr 01 06:22:13 +0000 2007,0,imam gamal fouda was delivering a sermon when bullets began tearing through his mosque last week today he led an o,16519657,1126,Imam Gamal Fouda was delivering a sermon when bullets began tearing through his mosque last week. Today he led an o… https://t.co/pdCAgfbcB4,2019-03-22 13:45:04,1109088606323380224,Breaking news and features from the WSJ,New York City,WSJ
80,Tue Apr 09 18:04:35 +0000 2013,0,the future of the economy is on the ballot i believe that when the middle class thrives america thrives hillary,24344679,789,"""The future of the economy is on the ballot. I believe that when the middle class thrives, America thrives.” —Hillary",2016-10-26 16:21:49,791313896086835201,"2016 Democratic Nominee, SecState, Senator, hair icon",New York City,HillaryClinton
81,Tue Oct 07 19:55:59 +0000 2014,0,,28314,587,https://t.co/2TsG92CT9V,2018-01-09 16:59:51,950774128444928000,"Senior Adviser for Asia, Director, China Power Project, CSIS",Washington DC,BonnieGlaser
82,Tue Aug 11 07:50:45 +0000 2009,0,march 1919 armored car during street battles between right wing and left wing militias in berlin germany,44122,1985,"March 1919 - Armored car during street battles between right-wing and left-wing militias in Berlin, Germany… https://t.co/1rVn1t9OKD",2019-03-10 13:36:50,1104737882948988935,"Managing Director, Chief Strategist at Silvercrest Asset Management",New York City,prchovanec
83,Wed Aug 06 03:07:06 +0000 2008,0,elisha was filled with his spirit he worked twice as many marvels amp and every utterance of his mouth was wonderful,3855142,2406,ELISHA was filled with his spirit; He worked twice as many marvels &amp; and every utterance of his mouth was wonderful… https://t.co/NO9cV4pa8n,2018-06-22 14:43:15,1010171364320346113,"Follower of Christ, Husband, Father, US Senator for Florida",USA,marcorubio
84,Sun Apr 01 06:22:13 +0000 2007,0,opinion it is easy to laugh at aoc s version of socialism but the party controlled capitalism of the next democra,16519657,1126,Opinion: It is easy to laugh at AOC's version of socialism. But the party-controlled capitalism of the next Democra… https://t.co/HA8FwMpsRf,2019-03-14 16:30:49,1106231218503368716,Breaking news and features from the WSJ,New York City,WSJ
85,Tue May 05 06:48:23 +0000 2009,0,south korea is getting a head start in 5g as us and china spar over huawei,1006517,135,South Korea is getting a head start in 5G as US and China spar over Huawei https://t.co/PJao4SgfUl https://t.co/94EDLGX2pY,2019-04-04 07:57:47,1113712251880402944,Breaking news from the online site of Singapore's most widely read newspaper,Singapore,STcom
86,Sun Apr 01 06:22:13 +0000 2007,0,the corporate bond market was in the doldrums now thanks to favorable conditions in europe it s bouncing back,16519657,1126,"The corporate bond market was in the doldrums. Now, thanks to favorable conditions in Europe, it's bouncing back. https://t.co/RjqhaTYS4W",2019-03-20 11:15:03,1108326078014119937,Breaking news and features from the WSJ,New York City,WSJ
87,Thu Mar 12 15:44:18 +0000 2009,0,been busy but back analyzing the news tonight on we ll look at hillary buying dirt on trump,3008678,55,Been busy but back analyzing the news. Tonight on https://t.co/rryWmzeOZa we'll look at Hillary buying dirt on Trump...,2017-10-25 21:35:44,923302077899485184,Former host on Fox News,Washington DC,BillOReilly
88,Tue Mar 27 11:19:39 +0000 2007,0,prankster sentenced to 20 years for fake 911 call that led police to kill an innocent man,13546228,1517,Prankster sentenced to 20 years for fake 911 call that led police to kill an innocent man https://t.co/D7afj4pHcF,2019-03-29 23:33:04,1111773296016740353,"Breaking news, analysis, and opinion. Founded in 1877",Washington DC,washingtonpost
89,Fri Mar 02 20:41:42 +0000 2007,0,enthusiastic meals not all of them in transit are the language of this book the waypoints and transitions th,43173753,887,"“Enthusiastic meals — not all of them in transit — are the language of this book, the waypoints and transitions, th… https://t.co/I3C4t5BA6w",2019-03-24 02:16:27,1109640085031534592,Where the conversation begins.,New York City,nytimes
90,Fri Jan 09 04:12:46 +0000 2009,0,intriguing idea on replacing obamacare,668974,138208,"Intriguing idea on replacing #Obamacare
https://t.co/3YxHM1hoGS",2017-03-06 18:07:57,838813418144600066,Former Deputy Chief of Staff to President George W Bush,Washington DC,KarlRove
91,Tue Mar 20 17:46:05 +0000 2007,0,a reuters tour found many people in england s coastal regions still want brexit evelyn ovington from skegness ex,20346016,1083,A @Reuters tour found many people in England's coastal regions still want #Brexit. Evelyn Ovington from Skegness ex… https://t.co/r8maMMZu8M,2019-04-04 06:30:00,1113690160955138048,"Top and breaking news, pictures, and videos from Reuters",Around the world,Reuters
92,Tue May 05 06:48:23 +0000 2009,0,singapore democratic party outlines its housing policy,1006517,135,Singapore Democratic Party outlines its housing policy https://t.co/O3J84tS5yc https://t.co/9nnKJ2ncxJ,2019-04-07 01:26:00,1114700820065468416,Breaking news from the online site of Singapore's most widely read newspaper,Singapore,STcom
93,Thu May 07 09:14:43 +0000 2009,0,football arsenal up to third as ramsey lacazette sink newcastle,910420,208,"Football: Arsenal up to third as Ramsey, Lacazette sink Newcastle https://t.co/4y9EILqZli https://t.co/mxcnKZY7hN",2019-04-01 21:41:04,1112832276335751168,The official space of CNA - the source of breaking news from Asia and the world,Singapore,ChannelNewsAsia
94,Fri Mar 06 03:20:20 +0000 2009,0,brenham wants to keep texas full of jobs freedom and opportunity txsen cruzcrew keeptexasred,3312253,6473,"Brenham wants to keep Texas full of jobs, freedom, and opportunity! #TXSen #CruzCrew #KeepTexasRed https://t.co/VYQwk2Aebz",2018-08-11 19:58:22,1028370056525295617,Representing the great state of Texas in the US Senate,"Houston, Texas",tedcruz
95,Tue Nov 18 00:43:47 +0000 2008,0,the nfl roy moore and youtube hypocrisy are up for discussion this monday morning listen now,1211732,362,"The NFL, Roy Moore, and YouTube hypocrisy are up for discussion this Monday morning! Listen now https://t.co/2Ydz3F8P7Q",2017-11-13 14:08:35,930074918921949184,question with boldness - to find the truth - not to prove your point,"Dallas, Rockies, NYC",glennbeck
96,Fri May 04 10:32:22 +0000 2007,0,caseynewton nytopinion oh you are real gay,1294151,1694,@CaseyNewton @nytopinion Oh you are REAL GAY,2019-04-05 00:30:16,1113962017738637312,Sparkly vampire,San Francisco,karaswisher
97,Tue Oct 07 19:55:59 +0000 2014,0,california is already preparing for a north korean nuclear attack,28314,587,California Is Already Preparing for a North Korean Nuclear Attack https://t.co/ZY3nwdTBFK,2017-09-26 02:02:38,912497611743121408,"Senior Adviser for Asia, Director, China Power Project, CSIS",Washington DC,BonnieGlaser
98,Mon Oct 08 00:29:38 +0000 2007,0,author and pundit ann coulter in recent months has emerged as one of the trump administration s most vehement conse,3789860,1399,Author and pundit Ann Coulter in recent months has emerged as one of the Trump administration's most vehement conse… https://t.co/KIi14CM5Nn,2019-03-11 04:30:07,1104962682933915648,Nobody knows politics like POLITICO,Washington DC,politico
99,Wed Apr 28 22:38:40 +0000 2010,0,blaqeyedsparrow repjoecrowley we re knocking away you can see where i am each day at our events page on,3846203,1457,@Blaqeyedsparrow @repjoecrowley We’re knocking away - you can see where I am each day at our events page on https://t.co/7iDkzMwjdM,2018-06-19 12:40:51,1009053394261151744,Congresswoman for NY-14 (Bronx and Queens),"Bronx and Queens, NYC",AOC
100,Tue May 05 06:48:23 +0000 2009,0,top story on st today march 25 no clear winner emerges from thai polls more on,1006517,135,"Top story on ST today, March 25:

No clear winner emerges from Thai polls

More on https://t.co/IEVsToAcJA https://t.co/fc0V9n2AUN",2019-03-24 22:03:13,1109938746651107328,Breaking news from the online site of Singapore's most widely read newspaper,Singapore,STcom
101,Sat May 12 13:04:50 +0000 2007,0,the president aims a blow at the peace accord with the farc,23647780,1,The president aims a blow at the peace accord with the FARC https://t.co/cwIxwUQTpt,2019-03-15 20:12:07,1106649294986199042,News and analysis with a global perspective,London,TheEconomist
